measure_name,state_name,subpopulation,value,source
Diabetes,New Jersey,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Ohio,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Hawaii,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Illinois,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Hawaii,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Virginia,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Nevada,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Rhode Island,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Hawaii,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Delaware,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,New Jersey,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,District of Columbia,American Indian/Alaska Native,,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,New Mexico,American Indian/Alaska Native,4,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Utah,American Indian/Alaska Native,4,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Arizona,American Indian/Alaska Native,4,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,New York,American Indian/Alaska Native,5,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,South Dakota,American Indian/Alaska Native,5,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Colorado,American Indian/Alaska Native,5,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Alaska,American Indian/Alaska Native,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Alaska,American Indian/Alaska Native,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,North Dakota,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Montana,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,North Carolina,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Oklahoma,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New Mexico,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Georgia,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Arizona,American Indian/Alaska Native,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Arkansas,American Indian/Alaska Native,8,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,United States,American Indian/Alaska Native,8,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Maryland,American Indian/Alaska Native,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Alaska,American Indian/Alaska Native,8,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Oregon,American Indian/Alaska Native,8,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Minnesota,American Indian/Alaska Native,8,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Alabama,American Indian/Alaska Native,9,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Louisiana,American Indian/Alaska Native,9,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Wisconsin,American Indian/Alaska Native,9,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Michigan,American Indian/Alaska Native,9,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Oregon,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Montana,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,California,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,California,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,South Carolina,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Connecticut,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Vermont,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Kansas,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Colorado,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Maine,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Nebraska,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Washington,American Indian/Alaska Native,10,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Maryland,American Indian/Alaska Native,11,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Oklahoma,American Indian/Alaska Native,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Colorado,American Indian/Alaska Native,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Virginia,American Indian/Alaska Native,11,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Missouri,American Indian/Alaska Native,11,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Florida,American Indian/Alaska Native,11,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Alabama,American Indian/Alaska Native,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Oregon,American Indian/Alaska Native,12,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Indiana,American Indian/Alaska Native,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Tennessee,American Indian/Alaska Native,12,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Louisiana,American Indian/Alaska Native,12,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Minnesota,American Indian/Alaska Native,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Iowa,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,North Dakota,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Georgia,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Depression,New Mexico,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,South Dakota,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Virginia,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Kansas,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Georgia,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Oregon,American Indian/Alaska Native,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Washington,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Oklahoma,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Ohio,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Wyoming,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Washington,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Idaho,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,United States,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Kansas,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Utah,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Texas,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Idaho,American Indian/Alaska Native,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Arizona,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Missouri,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New Mexico,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,New York,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Rhode Island,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Maryland,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Nebraska,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Florida,American Indian/Alaska Native,15,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Nevada,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Kentucky,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Depression,New York,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,North Carolina,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Wyoming,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Missouri,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,New Mexico,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,North Carolina,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Oklahoma,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Michigan,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Louisiana,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,North Carolina,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Washington,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Kansas,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Maryland,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Delaware,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Colorado,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Delaware,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Arizona,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Iowa,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Connecticut,American Indian/Alaska Native,16,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Montana,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,United States,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Rhode Island,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Texas,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Wisconsin,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Arizona,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Indiana,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,United States,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Mississippi,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Michigan,American Indian/Alaska Native,17,"CDC, Behavioral Risk Factor Surveillance System"
Depression,California,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Florida,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,New York,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Montana,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Alaska,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Minnesota,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Virginia,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Louisiana,American Indian/Alaska Native,18,"CDC, Behavioral Risk Factor Surveillance System"
